word,surprisal_bits
!,2.4146309146690057
Perché,12.961616947702298
non,8.974766042265323
andiamo,17.258779589744055
assieme,13.876034943727783
ad,11.900023078374456
acchiappare,43.50169002105821
le,9.794905212879627
mosche,8.8131057901073
?>>,27.983074232372076
.,0.42443185648070475
Il,14.270563144807065
piccolo,0.4916667110133484
ragno,0.33736501066984065
tace,12.803077971053579
e,4.289653879505087
…,16.4248962536034
.,4.040062337613928
Zac,21.827209779061118
!,3.912759747549371
Ha,7.460313648060965
già,11.664113788255339
acchiappato,42.30567244802419
una,16.2935386565968
mosca,13.816685450741536
.,7.66868507612393
Allora,19.180783399281633
arriva,10.081537690183014
la,8.48294519180114
civetta,28.795677123225573
",",7.7180041969465565
e,7.32674229037246
dice,12.879132692487287
:<<,22.967698969645763
Uhuuu,49.141585195932045
!,1.4983539581703451
Chi,8.890378971001168
ha,6.278790084911056
fatto,11.526690707118108
quella,17.913082769437388
bella,7.936687016824652
ragnatela,37.08298620226014
?>>,29.204775694485953
.,1.0718572779833815
E,4.9998796258835725
il,3.26698381165112
piccolo,0.3354833108655458
ragno,0.5307858525318558
tace,12.511529014961061
",",8.201446052660705
dorme,14.316612144510522
già,15.650613849084552
da,7.986636282080039
un,1.526019431353438
po,8.721668118088372
"',",9.240129081171206
è,11.660225604484632
stata,18.398399923976545
una,12.784322096719638
dura,14.74744627014791
giornata,24.733339592671893
di,11.032439397831931
lavoro,19.126103923196915
.,1.9480258165090247
