TOKEN,BEGIN,ORT
145,2816667,sarà
146,2827251,mai
147,2834307,saltato
148,2854593,in
149,2862090,mente
150,2877966,a
151,2880444,quella
152,2892519,stupida
153,2930445,pensava
154,2951172,la
155,2955582,padrona
156,3007179,Ed
157,3011589,ascoltando
158,3038049,involontariamente
159,3103317,anche
160,3115012,lei
161,3126690,udì
162,3149622,il
163,3156678,curioso
164,3180051,rumore
165,3247083,Una
166,3258549,goccia
167,3280599,saliva
168,3302649,le
169,3307500,scale
170,3365712,Per
171,3371445,un
172,3375855,istante
173,3395259,la
174,3399669,signora
175,3416868,pensò
176,3431421,di
177,3435390,uscire
178,3450384,a
179,3453912,vedere
180,3494043,Ma
181,3500217,che
182,3505438,cosa
183,3517857,mai
184,3528441,avrebbe
185,3543876,potuto
186,3559752,trovare
187,3584448,alla
188,3592386,luce
189,3607821,delle
190,3615759,lampadine
191,3639132,oscurate
192,3694698,Come
193,3707046,rintracciare
194,3740121,una
195,3747618,goccia
196,3761730,in
197,3767022,piena
198,3778488,notte
199,3832290,Nei
200,3841551,giorni
201,3856104,successivi
202,3886784,la
203,3891384,voce
204,3906378,si
205,3916521,sparse
206,3934161,lentamente
207,3986640,e
208,3987963,adesso
209,4003839,tutti
210,4015746,lo
211,4019274,sanno
212,4040442,anche
213,4048380,se
214,4056759,preferiscono
215,4088511,non
216,4095126,parlarne
217,4153779,Ora
218,4165245,molte
219,4177892,orecchie
220,4206699,restano
221,4226544,tese
222,4242861,la
223,4248153,notte
224,4300632,Certe
225,4313862,notti
226,4329297,la
227,4333266,goccia
228,4349142,tace
229,4380453,Altre
230,4395888,volte
231,4410934,invece
232,4431168,per
233,4436901,lunghe
234,4454982,ore
235,4467771,non
236,4477032,fa
237,4485411,che
238,4490262,spostarsi
239,4562586,Battono
240,4585077,i
241,4589487,cuori
242,4608891,allorché
243,4628347,il
244,4635351,tenero
245,4654755,passo
246,4680774,sembra
247,4701501,toccare
248,4720905,la
249,4726197,soglia
250,4781322,Meno
251,4791024,male
252,4804695,non
253,4812633,si
254,4819248,è
255,4823658,fermata
256,4881429,Eccola
257,4899069,che
258,4903479,si
259,4911858,allontana
260,4937436,al
261,4944492,piano
262,4956399,di
263,4964337,sopra
264,5016375,Gli
265,5019510,inquilini
266,5042835,dell'ammezzato
267,5090463,pensano
268,5112954,di
269,5117805,essere
270,5135445,ormai
271,5150880,al
272,5156172,sicuro
273,5217471,La
274,5226291,goccia
275,5246136,essi
276,5259366,credono
277,5284062,è
278,5292882,già
279,5300379,passata
280,5324193,davanti
281,5343156,alla
282,5350653,loro
283,5364324,porta
284,5414598,Ma
285,5421213,chi
286,5425182,gli
287,5431356,dice
288,5444586,che
289,5448996,nelle
290,5460903,prossime
291,5479866,notti
292,5501475,la
293,5513382,goccia
294,5529699,riprenderà
295,5553954,il
296,5557041,cammino
297,5582619,dal
298,5592321,punto
299,5609079,dove
300,5619222,era
301,5627160,giunta
302,5641272,l
303,5643477,ultima
304,5660235,volta
305,5679639,o
306,5685813,ricomincerà
307,5716242,da
308,5722857,capo
309,5785479,Al
310,5790771,mattino
311,5825169,si
312,5833548,guarda
313,5850610,attentamente
314,5882940,la
315,5888673,scala
316,5916015,se
317,5930127,mai
318,5942034,sia
319,5950413,rimasta
320,5970258,qualche
321,5986134,traccia
322,6032880,Niente
323,6063309,come
324,6073893,era
325,6080508,prevedibile
326,6136956,Al
327,6141807,mattino
328,6158565,del
329,6164739,resto
330,6193739,chi
331,6200019,prende
332,6215013,più
333,6224274,questa
334,6238386,storia
335,6254262,sul
336,6266169,serio
337,6327027,Al
338,6336288,sole
339,6349077,del
340,6356574,mattino
341,6377301,l
342,6381711,uomo
343,6391854,è
344,6400233,forte
345,6433308,anche
346,6445656,se
347,6454917,poche
348,6467706,ore
349,6476967,prima
350,6490858,sbigottiva
351,6561639,Dormire
352,6580716,in
353,6585012,una
354,6590304,camera
355,6607062,lontana
356,6630876,dalla
357,6639255,tromba
358,6654690,delle
359,6664392,scale
360,6682473,non
361,6691293,serve
362,6735393,Meglio
363,6747741,sentirlo
364,6775965,il
365,6782580,rumore
366,6834177,Chi
367,6838587,abita
368,6851817,in
369,6859314,quelle
370,6872544,camere
371,6901209,riposte
372,6957365,talora
373,6973533,sguscia
374,6994260,in
375,7000875,silenzio
376,7024689,nei
377,7030422,corridoi
378,7067025,e
379,7071435,se
380,7079814,ne
381,7084224,sta
382,7096131,in
383,7101864,anticamera
384,7135380,dietro
385,7148610,la
386,7154343,porta
387,7173747,col
388,7180362,respiro
389,7201530,sospeso
390,7228431,ascoltando
391,7301637,Peggio
392,7314867,ancora
393,7331184,però
394,7343973,se
395,7353234,tutto
396,7366464,è
397,7369110,tranquillo
398,7425117,in
399,7429527,questo
400,7443198,caso
401,7456428,come
402,7466130,escludere
403,7498323,che
404,7504056,appena
405,7518168,tornati
406,7536690,a
407,7538895,coricarsi
408,7571529,proprio
409,7585641,allora
410,7605045,non
411,7612542,cominci
412,7635474,il
413,7637238,rumore
414,7683984,Che
415,7688835,strana
416,7707357,vita
417,7741755,E
418,7747047,non
419,7755867,poter
420,7770420,tentare
421,7793541,rimedi
422,7815843,né
423,7821576,trovare
424,7837893,una
425,7843626,spiegazione
426,7901838,E
427,7908012,non
428,7914186,poter
429,7926534,neppure
430,7948143,persuadere
431,7973280,gli
432,7978572,altri
433,8008560,delle
434,8020467,altre
435,8035902,case
436,8052660,i
437,8054424,quali
438,8068536,non
439,8078238,sanno
440,8133363,Ma
441,8139096,che
442,8146152,cosa
443,8157177,sarebbe
444,8176581,poi
445,8187606,questa
446,8203482,goccia
447,8265495,Si
448,8272278,vorrebbe
449,8290800,simboleggiare
450,8320347,la
451,8327403,morte
452,8362683,o
453,8365770,gli
454,8372385,anni
455,8382347,che
456,8391348,passano
457,8441622,Niente
458,8456175,affatto
459,8498511,è
460,8501598,semplicemente
461,8535343,una
462,8542611,goccia
463,8570394,solo
464,8586270,che
465,8592885,viene
466,8601264,su
467,8610966,per
468,8618463,le
469,8622873,scale
470,8688141,Non
471,8697402,è
472,8703033,uno
473,8709309,scherzo
474,8734005,non
475,8741943,ci
476,8748558,sono
477,8757819,doppi
478,8774136,sensi
479,8820000,trattasi
480,8843373,proprio
481,8858808,di
482,8862777,una
483,8868951,goccia
484,8883945,d
485,8885268,acqua
486,8925840,a
487,8927604,quanto
488,8945244,è
489,8947890,dato
490,8961834,presumere
491,9009383,che
492,9015363,di
493,9021537,notte
494,9040941,viene
495,9050643,su
496,9061227,per
497,9069606,le
498,9073575,scale
499,9117675,E
500,9123849,perciò
501,9147222,si
502,9156483,ha
503,9160452,paura
