TOKEN,BEGIN,ORT
195,3445974.0,indovinare
196,3482047.0,le
197,3487428.0,sue
198,3497130.0,risposte
199,3535056.0,quando
200,3543876.0,gli
201,3551373.0,faceva
202,3568554.0,una
203,3575628.0,domanda
204,3607821.0,
205,3624138.0,prima
206,3643542.0,che
207,3649716.0,aprisse
208,3671325.0,bocca
209,3694257.0,
210,3747618.0,Egli
211,3760848.0,si
212,3766140.0,chiamava
213,3785103.0,Giacomo
214,3829644.0,ma
215,3833740.0,la
216,3839787.0,gente
217,3853017.0,lo
218,3858309.0,chiamava
219,3884328.0,
220,3890502.0,Giacomo
221,3913875.0,di
222,3919608.0,cristallo
223,3954447.0,
224,3968140.0,la
225,3971646.0,e
226,3972969.0,gli
227,3980025.0,voleva
228,3995901.0,bene
229,4009572.0,per
230,4014864.0,la
231,4021038.0,sua
232,4030740.0,lealtà
233,4057200.0,
234,4079691.0,e
235,4081014.0,vicino
236,4099769.0,a
237,4101300.0,lui
238,4111443.0,tutti
239,4129524.0,diventavano
240,4159512.0,gentili
241,4189941.0,
242,4248153.0,Purtroppo
243,4281228.0,in
244,4288725.0,quel
245,4298427.0,paese
246,4348273.0,salì
247,4364136.0,al
248,4371192.0,governo
249,4394565.0,un
250,4402062.0,feroce
251,4421466.0,dittatore
252,4458069.0,
253,4480119.0,e
254,4481883.0,cominciò
255,4507461.0,un
256,4513194.0,periodo
257,4533921.0,di
258,4538772.0,prepotenze
259,4583754.0,
260,4593897.0,di
261,4606245.0,ingiustizie
262,4649904.0,e
263,4651227.0,di
264,4656519.0,miseria
265,4679892.0,per
266,4685625.0,il
267,4693563.0,popolo
268,4720464.0,
269,4778526.0,Chi
270,4783527.0,osava
271,4798962.0,protestare
272,4837770.0,
273,4843944.0,spariva
274,4867758.0,senza
275,4883634.0,lasciar
276,4901274.0,traccia
277,4929498.0,
278,4948902.0,Chi
279,4959486.0,si
280,4963455.0,ribellava
281,4997412.0,
282,5007555.0,era
283,5016375.0,fucilato
284,5046804.0,
285,5094873.0,I
286,5098842.0,poveri
287,5116482.0,erano
288,5127948.0,perseguitati
289,5174694.0,
290,5183955.0,umiliati
291,5221440.0,
292,5231583.0,e
293,5232906.0,offesi
294,5259145.0,in
295,5267304.0,cento
296,5287149.0,modi
297,5306994.0,
298,5348889.0,La
299,5356827.0,gente
300,5374908.0,taceva
301,5398338.0,e
302,5401809.0,subiva
303,5430915.0,
304,5437971.0,per
305,5447232.0,timore
306,5467077.0,delle
307,5476779.0,conseguenze
308,5553072.0,
309,5568066.0,Ma
310,5574681.0,Giacomo
311,5590557.0,non
312,5596290.0,poteva
313,5615253.0,tacere
314,5639949.0,
315,5673906.0,Anche
316,5681844.0,se
317,5689341.0,non
318,5695956.0,apriva
319,5710950.0,bocca
320,5733882.0,
321,5744466.0,i
322,5748435.0,suoi
323,5755932.0,pensieri
324,5777100.0,parlavano
325,5800914.0,per
326,5807529.0,lui
327,5824287.0,
328,5869710.0,egli
329,5879412.0,era
330,5887791.0,trasparente
331,5936014.0,e
332,5942034.0,tutti
333,5955264.0,leggevano
334,5984370.0,dietro
335,6002010.0,la
336,6005097.0,sua
337,6014799.0,fronte
338,6039936.0,
339,6049638.0,pensieri
340,6072129.0,di
341,6076980.0,sdegno
342,6099471.0,e
343,6102117.0,di
344,6106968.0,condanna
345,6134751.0,per
346,6144012.0,le
347,6147099.0,ingiustizie
348,6179292.0,e
349,6180615.0,le
350,6186348.0,violenze
351,6209721.0,del
352,6217218.0,tiranno
353,6244119.0,
354,6286896.0,Di
355,6291747.0,nascosto
356,6319971.0,poi
357,6341139.0,
358,6349077.0,la
359,6357897.0,gente
360,6372891.0,si
361,6379506.0,ripeteva
362,6399792.0,i
363,6405084.0,pensieri
364,6423165.0,di
365,6433749.0,Giacomo
366,6458886.0,
367,6466824.0,e
368,6472998.0,prendeva
369,6493725.0,speranza
370,6528123.0,
371,6577515.0,Il
372,6581484.0,tiranno
373,6600006.0,fece
374,6609708.0,arrestare
375,6633522.0,Giacomo
376,6650280.0,di
377,6654690.0,cristallo
378,6698790.0,e
379,6700113.0,ordinò
380,6715989.0,di
381,6721281.0,gettarlo
382,6756561.0,
383,6760530.0,nella
384,6771555.0,più
385,6779934.0,buia
386,6793605.0,prigione
387,6859314.0,Ma
388,6864160.0,allora
389,6884451.0,
390,6887538.0,successe
391,6912234.0,una
392,6922377.0,cosa
393,6938253.0,straordinaria
394,6983676.0,
395,7026012.0,I
396,7028217.0,muri
397,7039242.0,della
398,7052913.0,cella
399,7068789.0,in
400,7075845.0,cui
401,7084224.0,Giacomo
402,7103628.0,era
403,7109361.0,stato
404,7123032.0,rinchiuso
405,7157430.0,
406,7165368.0,diventarono
407,7194033.0,trasparenti
408,7238133.0,
409,7265475.0,e
410,7267239.0,dopo
411,7280028.0,di
412,7287084.0,loro
413,7297668.0,anche
414,7306047.0,i
415,7309575.0,muri
416,7321482.0,del
417,7329861.0,carcere
418,7361613.0,
419,7375284.0,e
420,7377930.0,infine
421,7418943.0,anche
422,7430409.0,le
423,7434819.0,mura
424,7445403.0,esterne
425,7482006.0,
426,7527429.0,La
427,7532721.0,gente
428,7547274.0,che
429,7553007.0,passava
430,7568442.0,accanto
431,7587405.0,alla
432,7597548.0,prigione
433,7627536.0,
434,7634151.0,vedeva
435,7650468.0,Giacomo
436,7669872.0,seduto
437,7691040.0,sul
438,7703388.0,suo
439,7712649.0,sgabello
440,7743519.0,
441,7758954.0,come
442,7769097.0,se
443,7777917.0,anche
444,7790265.0,la
445,7796880.0,prigione
446,7825986.0,fosse
447,7839657.0,di
448,7844949.0,cristallo
449,7880229.0,
450,7903161.0,e
451,7909776.0,continuava
452,7940646.0,leggere
453,7965342.0,i
454,7970193.0,suoi
455,7978572.0,pensieri
456,8009883.0,
457,8061921.0,Di
458,8069418.0,notte
459,8083530.0,la
460,8089263.0,prigione
461,8107344.0,spandeva
462,8136009.0,intorno
463,8161146.0,una
464,8173494.0,grande
465,8192457.0,luce
466,8213625.0,
467,8235675.0,e
468,8240526.0,il
469,8251110.0,tiranno
470,8274042.0,nel
471,8285067.0,suo
472,8292564.0,palazzo
473,8323434.0,
474,8341074.0,faceva
475,8358714.0,tirare
476,8376795.0,tutte
477,8390466.0,le
478,8397522.0,tende
479,8416044.0,per
480,8421777.0,non
481,8431038.0,vederla
482,8461908.0,
483,8472051.0,ma
484,8477784.0,non
485,8483958.0,riusciva
486,8507331.0,ugualmente
487,8539965.0,a
488,8543052.0,dormire
489,8573040.0,
490,8624196.0,Giacomo
491,8648892.0,di
492,8654625.0,cristallo
493,8703576.0,anche
494,8718808.0,in
495,8726508.0,catene
496,8751204.0,
497,8767080.0,era
498,8774577.0,più
499,8782515.0,
500,8784720.0,forte
501,8804124.0,di
502,8811180.0,lui
503,8824851.0,
504,8843814.0,perché
505,8855721.0,la
506,8861013.0,verità
507,8876007.0,è
508,8879976.0,più
509,8888796.0,
510,8891442.0,forte
511,8907318.0,di
512,8911728.0,qualsiasi
513,8944362.0,cosa
514,8968617.0,
515,8988462.0,più
516,8997282.0,luminosa
517,9022419.0,del
518,9032562.0,giorno
519,9056817.0,
520,9068283.0,più
521,9075339.0,terribile
522,9110178.0,di
523,9114588.0,un
524,9121203.0,uragano
525,9146781.0,
526,,
527,,
