TOKEN,BEGIN,ORT
163,3278835,forchetta
164,3310587,
165,3337047,Bello
166,3351600,mio
167,3371445,
168,3385557,tu
169,3394818,tagli
170,3433626,
171,3445533,ma
172,3450384,non
173,3460527,mi
174,3466701,pigli
175,3488310,
176,3525795,E
177,3529764,il
178,3535938,coltello
179,3556665,se
180,3564603,ne
181,3569454,andò
182,3585330,al
183,3591945,suo
184,3602970,posto
185,3622815,nel
186,3633840,cassetto
187,3668679,
188,3730419,Arriva
189,3746736,il
190,3755556,cucchiaio
191,3789954,
192,3809799,piano
193,3851253,col
194,3860073,suo
195,3871980,testone
196,3898881,tondo
197,3920931,
198,3931074,e
199,3936807,dice
200,3961944,
201,3993255,Eccomi
202,4013982,qui
203,4022361,cara
204,4035591,forchetta
205,4068225,
206,4088511,Non
207,4096890,ti
208,4103505,senti
209,4120263,un
210,4126437,po
211,4132611,sola
212,4159953,
213,4201407,Io
214,4216842,ho
215,4219488,un
216,4222575,bel
217,4231395,posto
218,4248594,nel
219,4258296,cassetto
220,4286961,con
221,4294458,uno
222,4300632,spazio
223,4324887,vuoto
224,4346937,
225,4367223,Vuoi
226,4376484,venire
227,4393683,stare
228,4408677,con
229,4415292,me
230,4434255,
231,4488939,La
232,4494231,forchetta
233,4514076,lo
234,4519368,guardò
235,4538772,
236,4573170,ed
237,4580226,ecco
238,4593015,che
239,4597425,guardandolo
240,4627854,non
241,4638879,vide
242,4650345,solo
243,4663575,lui
244,4680333,
245,4692681,ma
246,4697091,la
247,4704147,propria
248,4719582,immagine
249,4750893,
250,4778235,perché
251,4785732,anche
252,4799403,il
253,4806018,cucchiaio
254,4836006,era
255,4842621,ben
256,4856292,pulito
257,4880547,
258,4887603,lucido
259,4912740,come
260,4924647,uno
261,4931262,specchio
262,4964778,
263,5013288,però
264,5024313,non
265,5031810,si
266,5038866,vide
267,5049009,com’era
268,5060475,ma
269,5071500,
270,5078556,a
271,5086935,testa
272,5104134,in
273,5113395,giù
274,5123097,
275,5152644,perché
276,5167197,se
277,5177340,ci
278,5184396,si
279,5188806,guarda
280,5209092,nella
281,5219235,parte
282,5234229,concava
283,5256720,di
284,5262012,un
285,5267304,cucchiaio
286,5292000,succede
287,5313609,così
288,5333454,
289,5397840,La
290,5405557,forchetta
291,5426064,si
292,5433561,mise
293,5452524,ridere
294,5474574,
295,5506767,poi
296,5517792,girò
297,5527494,dall’altra
298,5548662,parte
299,5565861,e
300,5567184,si
301,5578209,specchiò
302,5602023,
303,5633775,e
304,5639508,si
305,5653179,vide
306,5669496,grassa
307,5721093,
308,5743584,perché
309,5756373,chi
310,5762988,si
311,5771808,specchia
312,5790771,nella
313,5801355,parte
314,5815467,convessa
315,5838840,di
316,5843250,un
317,5850306,cucchiaio
318,5881617,
319,5891760,si
320,5903226,vede
321,5913369,così
322,5932773,
323,5994513,Allora
324,6013035,la
325,6020091,forchetta
326,6041700,rise
327,6058017,forte
328,6081831,e
329,6083154,disse
330,6108291,
331,6128136,Non
332,6138720,ti
333,6144894,sposo
334,6167826,per
335,6175764,la
336,6182379,casa
337,6200901,o
338,6206634,per
339,6215454,le
340,6220746,lire
341,6239268,
342,6248970,ma
343,6257790,perché
344,6271902,mi
345,6279399,fai
346,6286014,divertire
347,6317325,
348,6357897,Così
349,6375757,forchetta
350,6394500,e
351,6399792,cucchiaio
352,6428457,
353,6439482,diventarono
354,6476526,le
355,6482700,posate
356,6505632,sposate
357,6536061,e
358,6540030,
359,6552819,abitarono
360,6587658,nel
361,6598242,cassetto
362,6631317,
363,6639255,lui
364,6651603,in
365,6653367,una
366,6661525,stanza
367,6690852,
368,6696144,e
369,6701436,lei
370,6714666,nell’altra
371,6748182,
372,6753915,per
373,6760089,stare
374,6778611,più
375,6785667,comodi
376,6813009,
377,6872544,Però
378,6887538,
379,6918849,spesso
380,6949719,
381,6957216,stavano
382,6977943,vicini
383,7004844,
384,7028217,e
385,7035714,vicini
386,7054677,oggi
387,7071876,vicini
388,7088193,domani
389,7110243,
390,7122591,dopo
391,7133175,qualche
392,7148169,mese
393,7165809,nella
394,7174629,cameretta
395,7198002,più
396,7206381,piccola
397,7226226,del
398,7232841,cassetto
399,7261065,si
400,7269885,sentì
401,7288407,strillare
402,7320600,
403,7354998,Chi
404,7361613,era
405,7367787,arrivato
406,7397334,
407,7414974,Un
408,7423353,cucchiaino
409,7455987,
410,7487298,E
411,7496559,dopo
412,7508025,qualche
413,7524342,tempo
414,7542864,ancora
415,7563591,strilli
416,7593138,
417,7618716,era
418,7628859,arrivata
419,7662816,una
420,7675384,forchettina
421,7710003,
