TOKEN,BEGIN,ORT
226,4156425,principe
227,4177152,Tonno
228,4190382,nuotava
229,4213314,su
230,4225221,
231,4244625,ancora
232,4269321,più
233,4277700,triste
234,4308570,
235,4358403,Un
236,4367223,giorno
237,4393683,
238,4403826,dopo
239,4415292,tanto
240,4431168,pensare
241,4456746,ebbe
242,4471299,un’
243,4477473,idea
244,4498200,
245,4543623,Aspettò
246,4569201,che
247,4574493,venisse
248,4595220,la
249,4600512,notte
250,4626531,
251,4638879,scese
252,4658724,in
253,4669087,fondo
254,4679892,al
255,4687389,mare
256,4700178,e
257,4708557,chiamò
258,4727961,
259,4739427,Abissina
260,4777794,
261,4813515,Che
262,4819689,c’è
263,4826745,bel
264,4839534,principe
265,4871286,
266,4888926,lei
267,4900392,disse
268,4921560,sbucando
269,4946697,dal
270,4959927,fondo
271,4982859,
272,5015052,Ora
273,5025195,puoi
274,5033574,salire
275,5060034,
276,5071941,disse
277,5088258,lui
278,5104134,
279,5128830,Vedrai
280,5150880,
281,5166315,la
282,5170725,luce
283,5183514,della
284,5192775,notte
285,5206887,non
286,5215707,ti
287,5220999,farà
288,5233788,male
289,5245695,agli
290,5256279,occhi
291,5279211,
292,5310963,Ho
293,5317578,paura
294,5343156,
295,5359473,lei
296,5372262,diceva
297,5398281,
298,5430915,Non
299,5441499,ti
300,5446350,farà
301,5459139,male
302,5478543,
303,5505003,vedrai
304,5529258,
305,5580855,Abissina
306,5610402,piano
307,5643036,
308,5661558,seguì
309,5679198,il
310,5686695,principe
311,5708304,Tonno
312,5723298,verso
313,5740056,l’
314,5741820,alto
315,5763429,
316,5786361,mano
317,5795622,a
318,5802237,mano
319,5815908,che
320,5819877,saliva
321,5847660,
322,5855598,vedeva
323,5875884,una
324,5885586,luce
325,5900580,bianca
326,5927481,
327,5961438,però
328,5973345,non
329,5989221,dolorosa
330,6018768,come
331,6028911,quella
332,6046110,del
333,6056253,sole
334,6078303,
335,6095943,più
336,6104763,tenue
337,6132105,
338,6155037,Era
339,6166944,la
340,6171354,Luna
341,6187671,
342,6230889,Così
343,6258672,i
344,6262641,due
345,6277635,nuotarono
346,6303874,felici
347,6332760,
348,6338493,nell’acqua
349,6353487,argentata
350,6401115,per
351,6411258,tutta
352,6424929,la
353,6431103,notte
354,6454035,
355,6486669,e
356,6492843,quando
357,6510042,al
358,6515775,mattino
359,6546204,il
360,6553701,sole
361,6571782,spuntò
362,6603093,
363,6631317,Abissina
364,6662187,tornò
365,6681591,verso
366,6696585,il
367,6707610,fondo
368,6732306,
369,6741567,dicendo
370,6771114,
371,6787431,A
372,6792723,questa
373,6810363,notte
374,6826680,bel
375,6835941,principe
376,6864606,
377,6876954,E
378,6883569,a
379,6886656,tutte
380,6904296,le
381,6910029,notti
382,6927669,che
383,6936930,verranno
384,6965595,
